country_code,country_name,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art,Overallscore,Government,TechnologySector,DataandInfrastructure,Vision,GovernanceandEthics,DigitalCapacity,Adaptability,Size,InnovationCapacity,HumanCapital,Infrastructure,DataAvailability,DataRepresentativeness,EGDI,HCI1,OSI,TTI,Intellectualcapital,AI_Doc,DT,ln_gdp,Institutions_Index,trade_normalized,country_id,AI_Doc_norm,Inf_data,inf_data_avg,Inf_dataxAI
CHE,Switzerland,2024,773000000000,89544575380,,,,5152970,9034102,1.288744645,,,,,83,77315997225,67.47308169,,191000000000,20447355967,,,,,,,,,,58.68028188,134.0951485,,,166829.3097,,69.41989807,59.05738355,61.32371764,87.87859301,0,95.11859837999999,64.82741114,76.28352467000001,45.47657643,74.22366608999999,64.27091038,78.56033719,88.07544186,97,.90035,.90264,.8408,.95757,72.1637815713227,988,77.154396,27.373545,,.32128045,Switzerland,.019314691,2.2221911,83.317886,.042920936
SYR,Syrian Arab Republic,2019,684000000000,,34.7,,,4943293,20353534,19.83135401,,,7.33617,,,386,,,404000000000,,-1.707912922,-1.744951606,-2.730469227,-2.088243484,-1.77942121,-1.992747426,87.1297,,,,41.99947112,.569,345.94,18.96476553,30,,,,,,,,,,,,,,,,,,,25.77825854631234,5,,27.251225,-5.1017661,.096500948,Syrian Arab Republic,.000078276353,,,
SYR,Syrian Arab Republic,2020,679000000000,,,,37.92152023,5183937,21049429,61.58641429,,,7.35459,,,686,,,448000000000,,-1.735396385,-1.754257798,-2.711847782,-2.088908434,-1.891613841,-1.930748582,79.1482,,,,44.8183353,.57,475.52,32.58995767,44,19.32991694,13.52520473,17.35296728,27.11157882,0,9.601470618,25.25666667,19.24268164,4.630671305,19.78900824,27.63922228,24.34098648,27.59874999,29.395,.4763,.5073,.5412,.3804,31.38194004187308,21,25.732134,27.243887,-5.1359453,.103381,Syrian Arab Republic,.00039138176,-1.768425,25.969868,-.00069212931
SYR,Syrian Arab Republic,2021,692000000000,,,,38.22890091,5435814,21628839,118.2740863,,,7.28563,,,1004,,,555000000000,,-1.798743725,-1.767033577,-2.659650087,-2.082138538,-1.646809816,-1.911745667,78.5558,,,,61.2204851,.571,543.34,46.419505,48,,,,,,,,,,,,,,,,,,,30.97033858897624,16,,27.262852,-5.0309281,.14341401,Syrian Arab Republic,.00029353634,,,
SYR,Syrian Arab Republic,2022,697000000000,,,,38.48703003,5811473,22462173,112.1436535,.073059998,,7.16283,140,,1773,,,664000000000,,-1.776185155,-1.753013611,-2.776898384,-2.069140911,-1.823899746,-1.895416975,78.6568,,,,35.60946808,.571,584.3,78.93270166000001,68,16.04024825,13.72260894,19.10012821,15.2980076,0,9.702561962000001,26.643,18.5448738,6.756555884,17.720824,32.82300476,11.93666667,29.24803463,4.71,.3872,.4983,.3053,.3581,29.28463478335111,17,22.609234,27.270052,-5.1260509,.080904759,Syrian Arab Republic,.00031310541,-2.1324551,20.59235,-.00066768326
SYR,Syrian Arab Republic,2023,688000000000,,,,38.62419891,6247894,23594623,120.3234368,,,6.86125,,,2201,,,,,-1.75022471,-1.788162112,-2.750606775,-2.035180092,-1.810112953,-1.854182601,72.4406,,,,,.5639999999999999,,93.28396558999999,,18.12073889,13.67392041,28.13478551,12.55351075,0,9.587999999999999,26.665,18.44268164,6.947256945,42.09122051,35.36587908,11.93666667,24.35386558,1.37,,,,,35.39746983237236,26,20.985178,27.257055,-5.0825047,,Syrian Arab Republic,.00048922724,-2.3059518,18.145266,-.0011281344
TJK,Tajikistan,2019,7243161800,7874133,,,,2492160,9529966,3.65868395,.093670003,,.0629593,,56,-189597101,26.43,5.484276295,,6824310,-1.345649838,-1.116753697,-.5120598669999999,-1.253854871,-1.061833382,-1.795909047,115.373,12108382649,,43.30960891,56.04501591,.673,86.2,69.57002785,29,,,,,,,,,,,,,,,,,,,36.68772563176894,3,,22.703323,-3.0277596,.13078214,Tajikistan,.000039138176,,,
TJK,Tajikistan,2020,7561861000,1554883,27.5,37.22500229,87.26551922,2520376,9749310,1.655960105,.08969,.504116356,.0615428,,52,-36199831,31.04,5.737252712,,5691890,-1.345226526,-.759225845,-.500074506,-1.25058949,-1.072057724,-1.777924895,118.819,23778483063,,44.75083637,55.74910402,.664,116.83,90.26279809,40,35.00657888,32.79517444,24.31583541,47.9087268,0,42.5351448,43.40333333,45.24221961,4.090057142,37.36019968,31.4972494,34.29173595,51.26444445,58.17,.4649,.7274,.3176,.3496,36.61952582967406,12,42.986504,22.746384,-2.8601737,.13005991,Tajikistan,.00021525998,-.5905562,42.778091,-.00012712312
TJK,Tajikistan,2021,8272675900,734896,49.8,39.50495529,88.20556439000001,2600308,9966908,10.04450955,,,.0601992,,55,-36337647,23.86514861,5.701633453,,4687920,-1.354334593,-.6450498099999999,-.6768119339999999,-1.206843734,-1.154771566,-1.701383829,116.225,24868318434,,43.1185782,71.82593744,.672,129.47,100.5326828,43,38.48615463,35.85400625,26.2897616,53.31469605,0,40.235145,37.0864,66.09448,9.954519827,39.18204883,29.73271615,43.11710886,58.93804262,57.88893668,,,,,39.11609661210112,10,46.380516,22.836224,-2.8689575,.16929892,Tajikistan,.0001761218,-.01793324,51.027576,-3.1584345e-06
TJK,Tajikistan,2022,8934490000,3026694,53.1,38.34225082,89.26158966,2659187,10182222,8.262272814999999,,,.0612833,,50,-162037820,18.76755855,5.715097904,,3861140,-1.434276462,-.757130861,-.740999103,-1.255565047,-1.197977424,-1.673658133,126.161,34949110673,,38.65058072,65.43551159,.6870000000000001,110.17,100.3710192,36,35.83071587,41.80757544,19.78529365,45.89927851,50,35.36723352,35.98107,45.88199825,5.851347035,24.4279942,29.07653971,40.784,42.76666355,54.15,.5039,.738,.3968,.377,31.38993754936979,6,39.84391,22.913185,-3.0088961,.15370169,Tajikistan,.000097845441,-.67067051,41.775333,-.000065622051
TJK,Tajikistan,2023,9676052600,,56.8,34.66587448,87.41838871,2720221,10389799,3.743566388,,,,,51,-100542667,18.29986401,5.810545921,,6792560,-1.378733397,-.772318006,-.472821504,-1.277231216,-1.178222895,-1.634670138,,34820254472,,39.86186937,65.63470104,.6909999999999999,,123.775253,,38.78247405,53.17536994,20.40567674,42.76637547,100,31.94,36,44.76147974,5.718629176,32.59246297,22.90593807,40.784,42.51512641,45,,,,,36.08828598810547,5,39.766376,22.99292,-2.8728082,.15418786,Tajikistan,.000078276353,-.67958742,41.649563,-.000053195625
TJK,Tajikistan,2024,10488841000,,,,,2780399,10590927,6.576743643,,,,,51,-190288018,18.6020946,,,2015810,,,,,,,,,,35.7571027,,,,152.4890125,,36.71542489,51.04589401,19.79042437,39.3099563,100,31.16683472,32.2765304,40.74021091,4.790178072,29.62210184,24.95899321,30.20041126,42.72945762,45,.56055,.65305,.4476,.5809800000000001,31.0057238238545,1,35.068798,23.073578,,,Tajikistan,0,-1.0324713,36.464935,0
TZA,Tanzania,2019,120000000000000,9216395,16.6,3.024228573,30.15660959,27962307,59174891,2.28040893,,,1.75692,,60,-1217235252,26.63,3.596836329,47000000000000,28744228,-.420570701,-.8543867469999999,-.388420016,-.56778425,-.668204069,-.521158755,80.5836,12000000000000,,42.67680278,33.01858925,.546,790.66,38.3270668,22,,,,,,,,,,,,,,,,,,,21.92238267148014,16,,32.418514,-1.4784311,.074581154,Tanzania,.00029353634,,,
TZA,Tanzania,2020,123000000000000,18387069,17.8,7.508979797,30.71967956,27757183,60972798,6.42301399,,.389834702,1.86248,,62,-943765262,30.41,3.230972528,48100000000000,13566904,-.405753613,-.739272416,-.480807662,-.6152060029999999,-.689335167,-.735241413,84.0051,10700000000000,,43.39409022,27.9630152,.554,889.34,37.41012509,40,,,,,,,,,,,,,,,.4206,.4659,.5528999999999999,.243,23.42986948564907,21,,32.443207,-1.5712514,.062241931,Tanzania,.00039138176,,,
TZA,Tanzania,2021,128000000000000,14675348,19,3.707872152,27.90806961,29877664,62830412,2.674303274,,,1.97842,,61,-1190507399,25.59570473,3.115153313,51900000000000,24348335,-.394610137,-.64834106,-.335558683,-.55146271,-.640137732,-.7145538930000001,86.0163,12700000000000,,41.70317799,29.91518401,.548,997.15,35.87434696,54,,,,,,,,,,,,,,,,,,,20.29566804300567,32,,32.483051,-1.4106596,.067006618,Tanzania,.00060664176,,,
TZA,Tanzania,2022,134000000000000,17578118,22.1,5.43237114,,30918000,64711821,2.762614833,,,2.20859,,60,-1437575169,19.4270661,3.23824501,56800000000000,41506588,-.35488227,-.460365832,-.260344118,-.462281913,-.563533366,-.65319699,93.01600000000001,7850000000000,,41.25448871,35.00345171,.554,1171.41,43.93324057,86,,,,,,,,,,,,,,,.4169,.51,.47,.2709,21.08440448951577,33,,32.528862,-1.1824225,.07942564,Tanzania,.00062621082,,,
TZA,Tanzania,2023,140000000000000,43110701,29.1,5.218745708,,31951809,66617606,2.748211894,,,2.49959,,60,-1627034507,17.39920759,3.260152817,60100000000000,56572943,-.319897324,-.455080926,-.052751601,-.373498291,-.588394701,-.533726752,105.4,8720000000000,,41.36830534,38.21203481,.555,,52.58369687,,,,,,,,,,,,,,,,,,,,28.50026418437277,19,,32.572662,-1.0077242,.087256886,Tanzania,.0003522436,,,
TZA,Tanzania,2024,148000000000000,,,,,32982660,68560157,3.063215363,,,,,59,3593,15.32642159,,63200000000000,,,,,,,,,10600000000000,,39.96337109,41.51312072,,,52.4065311,,,,,,,,,,,,,,,,.43272,.43987,.4791,.37921,19.265812881964,29,,32.628235,,.095313907,Tanzania,.0005479345,,,
THA,Thailand,2019,10900000000000,43957436600,66.7,45.44073868,109.3787432,39952678,71522271,1.014423406,1.143169999,,14.1338,1744,68,4629404019,38.63,3.022214174,2610000000000,585903121,-.471995354,.260609537,-.491406113,.088741794,-.021945093,-.846085668,181.222,6820000000000,1.42265824,43.79299253,109.6895147,.8,13620.48,1366.581327,957,,,,,,,,,,,,,,,,,,,46.56928931694666,1080,,30.019783,-.59006214,.26171321,Thailand,.021115046,,,
THA,Thailand,2020,10300000000000,45815361315,77.8,43.1145401,108.7791831,40252816,71641484,-1.298775057,1.328179955,.609310985,16.0218,2018,69,22900023199,45.45,3.153141737,2490000000000,481686351,-.483811766,.201812536,-.5782704950000001,.111505389,.063660756,-.809261918,162.328,7780000000000,1.26445421,47.59878269,97.80074325,.798,14020.33,1859.020676,949,48.15556385,38.69853699,40.75564827,65.0125063,0,43.35301311,59.00333333,52.43780152,21.33215965,52.42964703,48.50513813,48.57696058,64.43055833,82.03,.7565,.7751,.7941,.7004,51.05899437759388,882,57.336952,29.963165,-.59293258,.23269607,Thailand,.017240368,.3627398,56.503761,.0062537678
THA,Thailand,2021,10400000000000,50016560454,85.3,44.08308792,102.9410305,40439671,71727332,1.77469193,1.20807004,,17.3169,1696,70,4020198102,37.18024681,2.982124329,2560000000000,328620225,-.478870928,.220056802,-.568779886,.093798831,.083535075,-.7893977760000001,168.485,7760000000000,1.46216006,45.03580114,117.2529446,.8,16705.46,2134.318895,1275,52.62806047,45.45380479,41.21915346,71.21122316,0,57.5780125,56.274,67.96320667000001,25.80571121,59.31864527,38.53310392,61.00285301,79.30665,73.32416646999999,,,,,50.59196170928645,1021,65.527832,29.972826,-.57058638,.28017339,Thailand,.01996047,1.3133243,70.154755,.026214572
THA,Thailand,2022,10700000000000,53769309657,88,43.96060944,101.8749338,40754978,71735329,4.659552338,1.159019947,,17.5126,1863,63,-4049298760,34.85962155,2.611870289,2620000000000,393281075,-.452444345,.127444163,-.393339306,.065747418,.165019408,-.620351493,176.223,7570000000000,1.540139524,44.69651502,132.8587121,.792,18490.53,2746.247947,1517,64.63063705,76.77014929000001,38.70472434,78.41703751,100,72.90010703999999,77.20139,56.97910013,25.58285953,48.25019662,42.28111687,79.312,76.96216667,78.98,.766,.7879,.7763,.7338,50.68923524610122,1240,77.825188,30.001265,-.44287628,.31826267,Thailand,.0242461,1.8538309,78.137085,.044948172
THA,Thailand,2023,10900000000000,54112421409,89.5,46.17520905,109.85493,40729354,71702435,1.274921698,,,15.7473,,61,7159400751,37.10359368,2.521222115,2650000000000,463998713,-.489050776,.171705812,-.280302882,.244872749,.158257782,-.450371355,168.643,7900000000000,,43.55207198,128.8241142,.798,,3002.534014,,63.03262655,77.21380025000001,41.33374008,70.55033933,100,75.5,77.19666667,56.15853434,27.6680026,59.15616032,37.17705733,62.03685132,77.30416667,72.31,,,,,55.08201051263946,1422,72.17923,30.019783,-.25014898,.30841535,Thailand,.027807675,1.2775553,69.670509,.035525844
THA,Thailand,2024,11200000000000,61347380454,,,,40623017,71668011,.927412725,,,,,59,-2429233515,36.88707259,,2650000000000,512398070,,,,,,,,8490000000000,,45.45072321,136.7747451,,,3149.996726,,66.16948723,75.77537138,44.8290477,77.9040426,100,78.46311529,69.74011304,54.8982572,26.74260859,58.61436952,49.130165,70.05539537,85.65099868999999,78.00573375,.8351,.8032,.76105,.94101,47.734096844313,408,75.148834,30.046934,,.32782057,Thailand,.0079646194,1.8465632,77.853195,.014707173
TLS,Timor-Leste,2019,1957336774,,28,,85.31665611,547838,1300945,5.846735455,,,.00684118,,44,155259936,,4.179688931,479370900,902984,,,,,,,109.555,1542256263,2.186933644,43.73051908,70.61424442000001,.642,14.47,37.66492819,3,,,,,,,,,,,,,,,,,,,38.54613314392211,1,,21.39485,,.16634151,Timor-Leste,0,,,
TLS,Timor-Leste,2020,2582939160,,32,,85.21185617,558767,1326053,-19.37121406,,.45431453,.00625918,,46,628898936,,3.652873516,298869100,991740,,,,,,,103.911,1573844306,1.559890624,48.92100082,84.7503095,.65,11.77,89.74000285,,33.35090245,26.96914623,22.40037286,50.68318827,0,25.61226345,44.18055556,38.0837659,5.127035382,34.90857898,27.16550421,31.9153529,56.02778333,64.10642857000001,.4649,.5599,.4412,.3935,36.70826759319208,1,44.041229,21.672194,,.20084365,Timor-Leste,0,-.50263792,43.971569,0
TLS,Timor-Leste,2021,2720236287,,35,,,571456,1350139,59.15572947,,,.0101471,,45,358053403,,2.973894119,490346700,394492,,,,,,,102.669,1928419159,1.707199925,47.03936423,99.86742291,.644,16.86,118.5063168,2,,,,,,,,,,,,,,,,,,,40.00381687770386,2,,21.723984,,.23774025,Timor-Leste,.000019569088,,,
TLS,Timor-Leste,2022,2161456644,,34.5,,,594252,1369295,11.39868713,,,.0100051,,46,287266037,,,303393700,744389,,,,,,,108.158,2242471833,2.371347275,45.68539573,97.62192155,.633,13.94,211.7878178,3,30.86326755,25.49804773,21.86635451,45.22540042,0,21.53805987,39.85648667,40.59764437,11.76683836,24.72429718,29.10792798,23.91266667,44.23846058,67.53,.4372,.5546,.3931,.364,47.93569284437154,1,36.002537,21.494049,,.23225962,Timor-Leste,0,-1.193141,34.075565,0
TLS,Timor-Leste,2023,1769697146,,34,30.83987045,,602680,1384286,-20.82669048,,,.00577915,,47,-131459127,,,338877300,1330895,,,,,,,112.647,2069167340,,44.84361467,89.30059136,.634,,240.5572259,,29.76966296,24.24525958,21.31712528,43.74660402,0,20.932,38.64066667,37.40837164,10.82273913,30.2163996,22.91223711,23.4084,38.26141205,69.56999999999999,,,,,45.08397775363579,1,33.436825,21.294075,,.2119496,Timor-Leste,0,-1.4222012,30.834906,0
TLS,Timor-Leste,2024,1730956324,,,,,615914,1400638,-7.526582562,,,,,50,-227705779,,,,2000060,,,,,,,,2059027187,,43.9127536,,,,264.8792907,,33.67769811,27.03047527,26.70028605,47.30233302,0,23.67499886,40.04138978,44.40551244,10.82857032,37.64084888,31.63143893,28.29912257,42.5217297,71.08614681,.40202,.51036,.34056,.35506,30.7572416956164,,36.954082,21.27194,,,Timor-Leste,,-1.1045939,35.410427,
TGO,Togo,2019,4110000000000,198643,20.7,13.32341957,,2897859,8463068,.011943544,,,.37692,45,50,-302854864,18.54,4.201668262,726000000000,30968867,-.746111989,-.972673833,-.908257663,-.590546668,-.744945109,-.730398118,73.7225,732000000000,.787655394,42.30087197,56.1423934,.549,90.69,18.78751299,1,,,,,,,,,,,,,,,,,,,21.62635379061372,2,,29.044445,-2.001075,.13101982,Togo,.000019569088,,,
TGO,Togo,2020,4200000000000,915082,29,15.0659399,,2949813,8669720,1.93311362,,.431868047,.607932,44,54,-53056160,29.03,4.091336727,991000000000,35585473,-.730152428,-.7301568389999999,-.890698075,-.674149811,-.664301932,-.750611603,75.164,982000000000,.99153658,41.53336299,55.54853856,.554,90.22,25.26033136,3,30.31833945,25.95578546,21.72987651,43.26935637,0,23.68738869,43.9975,36.13825317,5.027121768,35.12684259,25.03566516,27.55376078,40.48930833,61.765,.4302,.5373,.5,.2532,26.90351815715704,,37.346855,29.066105,-1.8902104,.12957039,Togo,,-1.2020299,34.021534,
TGO,Togo,2021,4450000000000,1274941,30.3,,64.29090118000001,3047816,8878379,2.466367464,,,.749326,44,58,223,19.32803895,4.231181622,988000000000,,-.690799415,-.686272264,-.695706964,-.585921347,-.646790862,-.793219268,70.44970000000001,1090000000000,1.099272202,40.03416932,57.5850135,.5600000000000001,107.38,25.11719763,5,32.67579787,32.66993468,20.71119437,44.64626458,0,42.17368229,40.21755522,48.2885012,8.806586510000001,35.96046743,17.36652916,41.9358901,44.18095215,47.82195148,,,,,30.02283375484625,2,42.111465,29.123926,-1.7462264,.13454084,Togo,.000019569088,-.5813005,43.058422,-.00001137552
TGO,Togo,2022,4700000000000,1239758,35.5,,,3157116,9089738,4.155813151,,,1.03724,43,57,733,15.05542738,3.798119307,1100000000000,,-.637628198,-.645623386,-.788051605,-.550358951,-.562867999,-.755017638,72.2148,1080000000000,1.077781165,39.29583836,65.48778501,.5669999999999999,134.74,80.64038809,10,29.8249018,29.64963065,19.42593283,40.39914193,0,40.5614865,34.01258795,44.02444816,8.869857208000001,22.29525037,27.11269091,37.00878322,29.35088938,54.84,.4231,.5508,.4338,.2848,28.81534345605266,1,33.45742,29.178583,-1.6731814,.15382928,Togo,0,-1.2748413,33.179836,0
TGO,Togo,2023,5010000000000,2229077,37,,65.25775908999999,3253141,9304337,2.594565299,,,1.22816,41,55,851,16.9390789,,1250000000000,,-.619174957,-.578052044,-.954195142,-.527499735,-.493230194,-.78270787,75.7907,1130000000000,,39.79056563,61.42735677,.571,,91.46272324,,29.685532,29.74285396,19.9564972,39.35724484,0,41.358,33.7525,43.86091585,8.803085896000001,29.93749469,21.12891101,36.76225758,27.32356784,53.98590909,,,,,34.68718550413806,1,32.612774,29.242456,-1.6698304,.14391892,Togo,0,-1.355106,32.042912,0
TGO,Togo,2024,5270000000000,,,,,3344953,9515236,2.741128215,,,,,51,857,15.61920976,,1290000000000,,,,,,,,,1170000000000,,39.37103801,62.47424366,,,90.06607929,,31.31565682,31.21114596,20.81625828,41.91956623,0,51.98459988,28.42456513,44.43541884,7.080628077,28.02095147,27.3471953,18.79393633,47.84685008,59.11791228,.39198,.48134,.44721,.24736,25.6776922771175,4,31.68845,29.293051,,.14647408,Togo,.000058707265,-1.239571,33.320393,-.000072771822
TON,Tonga,2019,1021646400,,,,96.09330909000001,36402,105669,4.728000661,,,3.50434,,58,7577274,,5.273229599,228150000,5772054,-.330168128,.206365019,1.03502512,.498221368,-.319078892,.632581472,58.7722,502484179,.685658314,39.65422544,90.3147731,.763,4.69,227.1243222,,,,,,,,,,,,,,,,,,,,30.72542975928267,,,20.74468,.67583913,.21442494,Tonga,,,,
TON,Tonga,2020,1039866400,,,21.27829933,90.463998,36048,105704,.438444048,,.531120658,4.73019,,59,-2746117,,4.860516548,213483800,4975287,-.34388265,.276987463,1.087378979,.494495004,-.380405098,.689357698,58.6544,705896834,.727790267,46.09801636,83.45799235,.765,9.24,558.1624158,,33.9968729,24.34583333,32.45056005,45.19422532,0,6.933333333,37.65,52.8,14.72117754,61.4,21.2305026,37.81160621,52.57684443,,.5616,.8283,.3765,.48,33.86998390688015,,42.679485,20.762358,.7151829,.19768947,Tonga,,-.42414361,45.194225,
TON,Tonga,2021,1043637000,,57.5,,100.2860519,35984,105490,2.474561915,,,6.45748,,58,-317271,,4.927039146,317496200,10893986,-.429132015,.306546807,1.079338908,.429828376,-.315788686,.787848353,60.9802,776330352,.494110521,45.93648021,66.17429326,.763,3.67,692.0087212,2,,,,,,,,,,,,,,,,,,,39.86177063538669,,,20.765978,.72533959,.15550485,Tonga,,,,
TON,Tonga,2022,1019530400,,57.7,,96.99671806000001,35649,105042,2.078028626,,,8.173870000000001,,61,-2503068,,5.646192074,244348400,15326129,-.420545071,-.166628227,1.092905164,.595538259,-.347820729,.8500717880000001,61.7258,815129589,.487337096,44.45550943,75.31522898999999,.764,4.63,780.6401249,,39.80367582,36.68004992,32.45978961,50.27118795,0,38.66388363,49.07758333,58.9787327,24.73438949,41.64877677,30.99620257,31.63333333,48.64189916,70.54000000000001,.5155,.8675,.3296,.3496,42.34727926741417,,43.117607,20.742607,.61001676,.17781529,Tonga,,-.77407104,40.137615,
TON,Tonga,2023,1040779002,,58.5,51.21950912,98.55689176999999,35153,104597,-.022481408,,,,,60,-3784837,,5.145653248,249152900,10835848,-.308315754,-.115239479,1.087574005,.5485295059999999,-.393207431,.870985329,,837402883,,44.04277023,94.13715044,.769,,879.5663356,,39.00745952,35.36620262,33.51949972,48.13667622,0,37.57857143,47.4125,56.47373905,26.72135166,45.69375717,28.14339033,26.9495,45.02552865,72.435,,,,,47.53748265214156,,39.795841,20.763235,.64640778,.22375427,Tonga,,-1.0618037,35.987514,
TTO,Trinidad and Tobago,2019,163000000000,10677515,75,,,671805,1363985,-1.961540843,.059599999,,22.8528,460,57,-69813770,28.08,3.542849541,,15931554,-.256703824,.087957792,.081590556,-.170061827,-.192311719,.596668661,145.716,65182007458,4.225883843,39.55092581,,.805,241.49,319.6516091,14,,,,,,,,,,,,,,,,,,,33.92418772563177,5,,25.817017,.020260721,,Trinidad and Tobago,.000078276353,,,
TTO,Trinidad and Tobago,2020,149000000000,4512408,77.3,,,651175,1366725,-2.358886788,.065119997,.60348773,25.4399,605,58,-957958341,36.67,4.257669926,,13736035,-.160061643,.173967272,.110414088,-.170465708,-.177748173,.641143441,134.231,69015913211,4.09934301,40.75278406,,.8,246.75,348.2778174,20,41.24250672,30.1234814,24.11217127,69.49186748,0,36.73167121,44.28,39.48225441,12.77090803,30.18735472,29.37825106,75.54616075,59.76944168,73.16,.6785,.7433999999999999,.6118,.6803,36.15669565499868,4,59.8652,25.727213,.13528293,,Trinidad and Tobago,.000058707265,1.1160878,67.657799,.000065522465
TTO,Trinidad and Tobago,2021,147000000000,5248961,84.40000000000001,,,641986,1367558,16.36634146,.053739998,,24.9299,539,59,1704232757,24.75532094,3.00432992,,55378477,-.299813926,.154929414,.239110738,-.158318847,-.095458128,.663207054,134.222,69177323022,,38.59217931,,.796,264.04,348.7969066,19,40.77693238,34.63273729,28.77842335,58.91963649,0,37.57667,41.3667025,59.58757667,24.58690297,35.03269512,26.71567196,54.35904685,40.226972,82.17289063,,,,,34.79297326037894,13,45.317574,25.713699,.16648176,,Trinidad and Tobago,.00023482906,-.29832956,47.293011,-.000070056449
TTO,Trinidad and Tobago,2022,149000000000,6251561,84.5,,,651121,1365805,16.58337894,.047800001,,26.0332,493,59,2267569398,19.7896349,2.879704237,,48136412,-.379440844,-.025543394,.348423749,-.168562248,-.074092187,.649312377,133.632,70243526099,,36.99426047,,.805,261.85,401.9607484,29,36.1712009,30.13839706,28.43648047,49.93872516,0,42.75093195,37.79652333,40.00613294,22.17417889,23.33033371,39.80492882,27.726,44.09,78,.6339,.7409,.4892,.6717,27.01484286228629,11,36.537506,25.727213,.093673669,,Trinidad and Tobago,.00019569088,-1.0685201,35.908001,-.00020909963
TTO,Trinidad and Tobago,2023,151000000000,91616069,84.7,,87.0089035,652012,1367510,-11.90441278,,,26.8942,,60,2086156065,20.7239387,,,63322750,-.374148548,-.043643255,.401362389,-.283585638,-.13073504,.620708883,134.231,65088232484,,38.90868047,,.8070000000000001,,428.516062,,39.44275869,32.69770907,32.25112257,53.37944444,0,46.756,45.51333333,38.52150294,22.9610416,29.3430582,44.44926791,32.82333333,44.53,82.785,,,,,32.09562490559539,14,40.955555,25.740545,.020203862,,Trinidad and Tobago,.00025439815,-.87930465,38.676666,-.00022369348
TTO,Trinidad and Tobago,2024,153000000000,,,,,649891,1368333,1.984987883,,,,,60,1255394919,18.41326395,,,33489136,,,,,,,,58173407693,,39.75080654,,,,480.1462802,,40.13955078,32.32995961,31.52954548,56.55914726,0,54.28490626,34.77929741,40.25563474,19.97937167,37.00206595,37.6071988,36.25674941,45.04354283,88.37714954,.69726,.71739,.59989,.77454,27.0037719315148,2,38.693195,25.753704,,,Trinidad and Tobago,.000019569088,-.744156,40.650146,-.000014562454
TUN,Tunisia,2019,96787481800,840506111,66.7,31.82082939,,4418079,11875081,7.135212224,.746580005,,10.0542,1726,55,-809966780,32.83,6.173732281,19754000000,271158682,-.139625028,-.035373561,-.877084732,.087141871,-.385123879,.266348571,124.387,5817599990,1.538305588,42.52208242,102.3320455,.74,5205.26,266.8613376,725,,,,,,,,,,,,,,,,,,,44.96879602236442,288,,25.295784,-.45385328,.2437557,Tunisia,.0056163287,,,
TUN,Tunisia,2020,88065057700,832607036,68.59999999999999,33.13193893,,4214191,11974057,6.805693176,,.51680994,11.1468,1645,56,-592186326,38.98,7.265075684,15234000000,225099204,-.115354247,-.186425105,-.594325781,.141534477,-.303489238,.283747613,124.042,7581570048,1.516933545,41.88167426,84.33826686,.733,4955.74,324.2008953,846,44.38582431,44.88157739,34.09404458,54.18185095,50,47.49960966,39.58333333,42.44336659,20.95135533,38.83153198,42.49924644,44.10721119,61.55334168,56.885,.6526,.6974,.6235000000000001,.6369,44.90247506269473,604,48.414627,25.201342,-.33261096,.19983797,Tunisia,.011800161,.10850166,52.830276,.001280337
TUN,Tunisia,2021,92236101300,959678980,68.3,33.8982811,,4208113,12048622,5.0993848,,,12.422,1610,57,-531409630,30.68188867,6.679846764,15888000000,313192084,-.26232934,-.207107127,-.756551981,.066302925,-.400296509,.109903485,129.846,6613544780,1.73836553,41.36803157,93.63896352,.728,5122.21,413.491269,885,45.71261411,50.22096076,36.309979,50.60690255,50,55.65711,45.3350675,49.89166556,21.80800152,45.00586541,42.11607009,32.99624904,58.471848,60.35261061,,,,,48.79407551083941,396,45.601055,25.247618,-.61356002,.22253834,Tunisia,.0077297902,-.37918076,45.734047,-.0029309876
TUN,Tunisia,2022,94701865800,1041437024,70.59999999999999,37.80490875,,4232595,12119334,3.288726928,,,13.9309,1704,54,-609667500,27.88754229,6.804989815,16235000000,428786283,-.299796939,-.262752622,-.594559073,-.112762131,-.414175898,-.248100206,131.875,5957943391,1.666011194,38.5888951,115.8276166,.745,5730.03,739.5620914,1090,46.80606294,48.63096255,36.91763116,54.8695951,50,55.27408186,55.66795667,33.58181169,21.27129095,39.73257125,49.7490313,26.25,58.74068608,79.62,.653,.6911,.6031,.6646,41.51455591359752,686,46.886215,25.274,-.81853485,.27669457,Tunisia,.013404826,-.59943086,42.495342,-.0080352658
TUN,Tunisia,2023,94738947800,1198528314,72.40000000000001,38.45016861,,4220673,12200431,7.271602282,,,14.1436,,53,-739528918,26.91658053,6.733988762,14985000000,497168229,-.341899782,-.300515085,-.630951107,-.13898319,-.619132638,-.212896988,134.136,8829439623,,37.8555158,112.9148723,.746,,818.3317458,,46.07375273,48.31289443,38.4666412,51.44172256,50,54.886,55.67,32.69557773,22.39754295,47.03533361,45.96704705,26.25,60.04516769,68.03,,,,,40.46550805070655,797,47.321724,25.274391,-.95595956,.26958537,Tunisia,.015576995,-.55318737,43.147583,-.0086169969
