country_name,country_code,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art
Post-demographic dividend,PST,2018,,1.70E+12,,78.46250916,105.054039,564493257,1111377470,1.894830941,2.744421495,,34.40968027,4444,,36345,,4.912554979,,3.22E+11,,,,,,,118.5713198,,,,58.37014326,,1405071.861,36345.39307,
Post-demographic dividend,PST,2019,,1.65E+12,,79.40354919,105.2520981,568956833,1114907717,2.002178978,2.804883322,,35.38348462,4565,,60534,,4.95746994,,3.43E+11,,,,,,,120.3258403,,,,57.40927609,,1437452.861,60534.011,
Post-demographic dividend,PST,2020,,1.59E+12,,80.01418304,105.223877,562859332,1117025276,1.774354453,3.023916825,,36.72313082,4646,,69992,,5.086080074,,3.63E+11,,,,,,,120.0822599,,,,52.72956889,,1464700.01,69991.82085,
Post-demographic dividend,PST,2021,,1.93E+12,,80.95227814,105.2985077,565542251,1116609473,2.755137619,2.998594853,,37.56196702,4904,,79254,,5.037089825,,4.18E+11,,,,,,,122.4642882,,,,57.35306604,,1541942.283,79253.59594,
Post-demographic dividend,PST,2022,,2.09E+12,,79.90297699,104.0395813,552298466,1117926537,6.356672991,3.119789301,,39.01968526,,,89971,,,,4.34E+11,,,,,,,124.3530579,,,,64.48157042,,1494927.615,89971.49157,
Post-demographic dividend,PST,2023,,2.04E+12,,79.92212677,103.8763809,559660902,1121892872,5.975375138,,,,,,94967,,,,4.83E+11,,,,,,,,,,,60.45279468,,,94967.41147,
Post-demographic dividend,PST,2024,,,,,,563609895,1128430188,3.09177006,,,,,,101087,,,,5.10E+11,,,,,,,,,,,59.75889265,,,101086.7932,
Pre-demographic dividend,PRE,2010,,,,7.02504015,37.23822021,291052121,752046672,6.512003689,,,0.052857361,,,0,,2.84803009,,1659498132,,,,,,,44.16006419,,,,,,7202.782107,0.491686574,
Pre-demographic dividend,PRE,2011,,,,7.351880074,38.28192139,300283280,774567417,9.778458097,,,,,,1,,3.077500105,,2106005756,,,,,,,50.84850104,,,,,,7926.4,0.688557873,
Pre-demographic dividend,PRE,2012,,,,7.763160229,39.45011139,309017145,798002725,5.939992212,,,0.090369492,,,1,,2.810414553,,2005129025,,,,,,,56.32069614,,,,,,7925.29,1.357261738,
Pre-demographic dividend,PRE,2013,,,,8.141969681,42.22261047,317909951,822138419,3.053459169,,,0.088720245,,,2,,3.229700089,,2299277391,,,,,,,62.26342458,,,,,,8170.82,1.747240374,
Pre-demographic dividend,PRE,2014,,,,8.348649979,40.93582916,325252704,846420736,1.085870896,,,0.118406166,,,2,,3.161789894,,2613326576,,,,,,,67.20618771,,,,,,9071.45,2.428822375,
Pre-demographic dividend,PRE,2015,,1150434010,,8.440799713,41.52080154,333913559,870587800,2.863665123,,,0.143895455,,,3,,3.17298007,,2194582263,,,,,,,70.66309392,,0.426689054,,,,9456.72,3.200136735,
Pre-demographic dividend,PRE,2016,,750218969,,8.503979683,41.08683014,343649270,895239872,2.980114084,,,0.208568814,,,14,,2.905220032,,1974149879,,,,,,,68.14258052,,0.435921078,,,,10662.03,13.69465367,
Pre-demographic dividend,PRE,2017,,631245524,,8.590809822,41.54949951,351796457,920568701,4.64905082,,,0.775816933,,,56,,3.652347445,,2205786967,,,,,,,68.6060229,,0.49211295,,,,12534.75,56.2195955,
Pre-demographic dividend,PRE,2018,,662369116,,8.691149712,41.96918869,362237188,946317177,3.868992244,,,0.850190966,,,59,,3.267304897,,2363803058,,,,,,,73.38483899,,0.533902424,,,,15632.92,59.43781651,
Pre-demographic dividend,PRE,2019,,674633282,,8.702569962,42.55995178,372931709,972302503,2.330654956,,,0.810910114,,,40,,3.4696486,,2278381337,,,,,,,75.74542896,,,,,,20525.39,39.71603475,
Pre-demographic dividend,PRE,2020,,,,8.786170006,43.19266129,379967043,998624261,2.721484441,,,1.06521916,,,42,,3.25443387,,2134682081,,,,,,,79.96501196,,,,,,24021.34,41.65330407,
Pre-demographic dividend,PRE,2021,,,,8.892900467,43.6019783,395015755,1024960313,6.26959796,,,1.041485286,,,42,,3.115153313,,2611182699,,,,,,,80.38551665,,,,,,30716.42,41.92064752,
Pre-demographic dividend,PRE,2022,,,,,43.39686966,407525669,1051201551,7.914166159,,,1.190812369,,,43,,3.188632488,,2795837558,,,,,,,86.7805675,,,,,,33284.33,43.05454074,
Pre-demographic dividend,PRE,2023,,,,,,410821329,1078224044,4.812134869,,,,,,47,,,,2240043471,,,,,,,,,,,,,,46.52558091,
Pre-demographic dividend,PRE,2024,,,,,,418453079,1105951788,5.065679414,,,,,,64,,,,,,,,,,,,,,,,,,64.01002355,
Small states,SST,2010,,,,17.12010002,70.08846283,7159908,17575200,1.816537691,,,8.15928342,,,173,,5.818079948,,1845632032,,,,,,,86.84013573,,6.148688645,,114.5788997,,3655.729117,173.4171247,
Small states,SST,2011,,,,17.88574028,69.21604919,7253597,17748220,2.747040898,,,9.528193446,,,234,,5.767455101,,1999716551,,,,,,,92.31529955,,6.431703391,,124.3978484,,3679.212794,233.9683742,
Small states,SST,2012,,,,18.79984093,69.907341,7356048,17926451,3.120044604,,,10.23181252,,,407,,5.155501127,,2322286819,,,,,,,97.43501878,,6.059284495,,126.6492929,,4091.53,407.4680066,
Small states,SST,2013,,,,19.23229027,70.21127319,7471830,18107202,2.242181277,,,10.63224461,,,429,,4.964245319,,2787392326,,,,,,,100.5036085,,5.576403373,,126.8680624,,4275.8,429.3166284,
Small states,SST,2014,,3859702432,,19.62355042,70.89962769,7575398,18292084,1.680379647,,,11.0626821,,,605,,4.815149784,,1633172720,,,,,,,107.3328805,,5.805649275,,125.0296259,,4658.41,605.1879224,
Small states,SST,2015,,,,19.86231995,71.18180084,7688753,18482578,2.7800968,,,11.4,,,741,,5.144189835,,1437388362,,,,,,,109.5,,6.0125699,,123.5315434,,4530.96,740.9810515,
Small states,SST,2016,,3004842671,,19.86746979,71.94165039,7788030,18671045,2.109964227,,,11.8,,,2120,,5.15763998,,1584975984,,,,,,,115.4,,6.559299315,,120.8851204,,5029.55,2120.297758,
Small states,SST,2017,,3004230521,,20.37566948,72.39376831,7913002,18865506,2.21498068,,,12.2,,,5733,,4.961319923,,4047162830,,,,,,,113.3,,6.799959208,,122.8504005,,5318.256979,5733.443715,
Small states,SST,2018,,2994019364,,20.58706093,72.74282837,8053194,19084934,1.751293954,0.859556304,,12.4,,,7806,,4.874409676,,4549135535,,,,,,,111.8,,7.157785453,,125.1975859,,5457.820021,7805.685888,
Small states,SST,2019,,,,21.2356205,73.30014801,8189023,19293697,1.523754186,,,13.2,,,9865,,4.877275229,,5361751610,,,,,,,111,,6.924880358,,126.4150949,,5750.017326,9865.414107,
Small states,SST,2020,,,,21.6175499,73.1998291,8098065,19472157,0.355368621,,,14,,,13308,,4.856272221,,6531470448,,,,,,,110.5,,5.933928536,,120.1863539,,6259.835708,13307.9761,
Small states,SST,2021,,3908209708,,22.11599922,73.28897858,8196561,19646549,3.099965287,,,14.8,,,19881,,4.953685045,,9838544743,,,,,,,113.7,,,,133.4733095,,6813.635298,19881.04883,
Small states,SST,2022,,,,22.15407944,73.22772217,8390366,19852364,6.069022787,,,15.3,,,21448,,,,12018106489,,,,,,,117.8,,,,150.182056,,7110.658712,21447.87392,
Small states,SST,2023,,,,22.32212067,,8517932,20051342,5.277254644,,,15.5,,,56627,,,,13127703842,,,,,,,120.2,,,,140.4007295,,,56626.53402,
Small states,SST,2024,,,,,,8612584,20230689,3.538196228,,,,,,37971,,,,,,,,,,,,,,,,,,37971.22283,
South Asia,SAS,2010,,10773586216,,16.09556007,58.91617966,542307635,1444967010,9.426496635,0.762064156,,0.753262838,155,,2,,3.377690077,,55008992666,,,,,,,57.62917917,,0.125517884,,48.31886967,,62600.67,1.520449937,
South Asia,SAS,2011,,14627203136,,19.98497963,61.39859009,547227976,1464372623,8.806892414,0.755020022,,0.934407983,,,2,,2.964439988,,63140116832,,,,,,,67.28075731,,0.138181822,,54.78191229,,73751.41,2.09577805,
South Asia,SAS,2012,,14048257618,,21.0199604,63.12717819,552115700,1483553073,8.049480577,0.743990004,,1.037064505,,,4,,2.787829638,,68554936000,,,,,,,66.39262034,,0.141971173,,55.00284048,,81084.81,4.115120727,
South Asia,SAS,2013,,18088556068,,20.73476982,63.42341995,560932646,1501661991,6.493897131,0.68216492,,1.089069778,,,6,,2.584423184,,73775910300,,,,,,,68.73360086,,0.123623903,,53.12818401,,85862.98,5.582481311,
South Asia,SAS,2014,,,,21.91028023,67.58506775,569975388,1519839246,4.897212656,0.678035593,,1.238084597,,,8,,2.792355418,,76412619537,,,,,,,72.48897917,,0.101049234,,48.7343659,,95487.53,7.650151179,
South Asia,SAS,2015,,14748453386,,22.98035049,67.75237274,579186416,1537370078,3.809411354,0.670154879,,1.4,213,,11,,2.702116847,,78086409490,,,,,,,74.4,,0.108972646,,42.33204919,,101809.62,10.58951272,
South Asia,SAS,2016,,14338483135,,23.09477043,69.25184631,588144837,1555111864,4.746067356,0.649546133,,1.6,,,36,,3.353201151,,78440752984,,,,,,,81.8,,0.125811333,,39.79380345,,111876.52,36.39416643,
South Asia,SAS,2017,,15189673783,,23.5852108,67.947258,599897806,1572520427,4.69861577,0.647201442,,1.6,,,119,,3.061046839,,80322841209,,,,,,,84.8,,0.139802023,,40.3089859,,118572.9,118.5472677,
South Asia,SAS,2018,,,,24.19322968,69.34668732,608789738,1589164714,4.089773232,0.641760001,,1.7,248,,181,,2.8261078,,86531991049,,,,,,,85.5,,0.149719982,,43.15410397,,135776.72,180.7307936,
South Asia,SAS,2019,,,,25.2488308,69.38990784,617731486,1605412986,3.383072963,0.659420013,,1.7,,,350,,3.485680819,,96216790309,,,,,,,83.9,,0.156219729,,39.81644185,,140852.78,349.7268335,
South Asia,SAS,2020,,21676465097,,25.75625038,71.08374023,620057313,1621073417,3.529232859,0.629398076,,2,257,,432,,2.902711093,,1.01E+11,,,,,,,84.3,,0.175982981,,36.98845377,,156946.96,432.4332215,
South Asia,SAS,2021,,27548350660,,27.10502052,73.05265045,640523053,1634785356,7.195362797,,,2.4,,,493,,2.893651068,,1.22E+11,,,,,,,84.6,,0.193776787,,44.01454141,,191677.99,492.5600765,
South Asia,SAS,2022,,35892182998,,27.70980072,73.34107971,661133277,1648009565,5.845998514,,,2.7,,,679,,2.66481024,,1.47E+11,,,,,,,83.8,,0.196900847,,48.84215047,,218779.83,678.8947247,
South Asia,SAS,2023,,,,29.0444603,71.59410858,682423345,1662580579,5.061545283,,,3,,,895,,1.827745676,,1.64E+11,,,,,,,83.6,,,,43.97284805,,,894.5010057,
South Asia,SAS,2024,,,,,,702657785,1677384532,3.328765195,,,,,,1120,,,,1.79E+11,,,,,,,,,,,43.123236,,,1119.777227,
South Asia (IDA & IBRD),TSA,2010,,10773586216,,16.09556007,58.91617966,542307635,1444967010,9.426496635,0.762064156,,0.753262838,155,,2,,3.377690077,,55008992666,,,,,,,57.62917917,,0.125517884,,48.31886967,,62600.67,1.520449937,
South Asia (IDA & IBRD),TSA,2011,,14627203136,,19.98497963,61.39859009,547227976,1464372623,8.806892414,0.755020022,,0.934407983,,,2,,2.964439988,,63140116832,,,,,,,67.28075731,,0.138181822,,54.78191229,,73751.41,2.09577805,
South Asia (IDA & IBRD),TSA,2012,,14048257618,,21.0199604,63.12717819,552115700,1483553073,8.049480577,0.743990004,,1.037064505,,,4,,2.787829638,,68554936000,,,,,,,66.39262034,,0.141971173,,55.00284048,,81084.81,4.115120727,
South Asia (IDA & IBRD),TSA,2013,,18088556068,,20.73476982,63.42341995,560932646,1501661991,6.493897131,0.68216492,,1.089069778,,,6,,2.584423184,,73775910300,,,,,,,68.73360086,,0.123623903,,53.12818401,,85862.98,5.582481311,
South Asia (IDA & IBRD),TSA,2014,,,,21.91028023,67.58506775,569975388,1519839246,4.897212656,0.678035593,,1.238084597,,,8,,2.792355418,,76412619537,,,,,,,72.48897917,,0.101049234,,48.7343659,,95487.53,7.650151179,
South Asia (IDA & IBRD),TSA,2015,,14748453386,,22.98035049,67.75237274,579186416,1537370078,3.809411354,0.670154879,,1.4,213,,11,,2.702116847,,78086409490,,,,,,,74.4,,0.108972646,,42.33204919,,101809.62,10.58951272,
South Asia (IDA & IBRD),TSA,2016,,14338483135,,23.09477043,69.25184631,588144837,1555111864,4.746067356,0.649546133,,1.6,,,36,,3.353201151,,78440752984,,,,,,,81.8,,0.125811333,,39.79380345,,111876.52,36.39416643,
South Asia (IDA & IBRD),TSA,2017,,15189673783,,23.5852108,67.947258,599897806,1572520427,4.69861577,0.647201442,,1.6,,,119,,3.061046839,,80322841209,,,,,,,84.8,,0.139802023,,40.3089859,,118572.9,118.5472677,
South Asia (IDA & IBRD),TSA,2018,,,,24.19322968,69.34668732,608789738,1589164714,4.089773232,0.641760001,,1.7,248,,181,,2.8261078,,86531991049,,,,,,,85.5,,0.149719982,,43.15410397,,135776.72,180.7307936,
South Asia (IDA & IBRD),TSA,2019,,,,25.2488308,69.38990784,617731486,1605412986,3.383072963,0.659420013,,1.7,,,350,,3.485680819,,96216790309,,,,,,,83.9,,0.156219729,,39.81644185,,140852.78,349.7268335,
South Asia (IDA & IBRD),TSA,2020,,21676465097,,25.75625038,71.08374023,620057313,1621073417,3.529232859,0.629398076,,2,257,,432,,2.902711093,,1.01E+11,,,,,,,84.3,,0.175982981,,36.98845377,,156946.96,432.4332215,
South Asia (IDA & IBRD),TSA,2021,,27548350660,,27.10502052,73.05265045,640523053,1634785356,7.195362797,,,2.4,,,493,,2.893651068,,1.22E+11,,,,,,,84.6,,0.193776787,,44.01454141,,191677.99,492.5600765,
South Asia (IDA & IBRD),TSA,2022,,35892182998,,27.70980072,73.34107971,661133277,1648009565,5.845998514,,,2.7,,,679,,2.66481024,,1.47E+11,,,,,,,83.8,,0.196900847,,48.84215047,,218779.83,678.8947247,
South Asia (IDA & IBRD),TSA,2023,,,,29.0444603,71.59410858,682423345,1662580579,5.061545283,,,3,,,895,,1.827745676,,1.64E+11,,,,,,,83.6,,,,43.97284805,,,894.5010057,
South Asia (IDA & IBRD),TSA,2024,,,,,,702657785,1677384532,3.328765195,,,,,,1120,,,,1.79E+11,,,,,,,,,,,43.123236,,,1119.777227,
Sub-Saharan Africa,SSF,2010,,,,7.657839775,39.03197098,360152915,894666657,5.580350833,,,0.161017934,,,4,,3.162299991,,2240804750,,,,,,,44.09398402,,,,,,15706.95274,3.57394253,
Sub-Saharan Africa,SSF,2011,,,,8.010760307,40.23752975,371842404,919528126,8.726106323,,,0.262648444,,,6,,3.24000001,,2800168158,,,,,,,52.16341512,,,,66.33371691,,17085.52325,5.530044219,
Sub-Saharan Africa,SSF,2012,,,,8.352820396,41.49283981,382198061,944970310,5.797272212,,,0.24611533,,,10,,3.418200016,,2813011812,,,,,,,58.58250966,,,,65.0538259,,18012.09,9.690158424,
Sub-Saharan Africa,SSF,2013,,3502115928,,8.711489677,44.00846863,392792519,971232906,3.81334836,,,0.315008159,,,12,,3.567759991,,3054705959,,,,,,,64.71106467,,,,63.16423649,,19134.39,11.72823887,
Sub-Saharan Africa,SSF,2014,,3865346797,,8.894160271,42.983181,400805692,997961037,3.984108564,,,0.379554951,,,15,,3.535979986,,3335950081,,,,,,,69.37848669,,1.255105671,,61.60789301,,21038.26,15.10932774,
Sub-Saharan Africa,SSF,2015,,4199180779,,9.013839722,43.51018906,411194294,1025251114,3.292804837,,,0.4,,,18,,3.647119999,,2842972280,,,,,,,73.3,,1.394725506,,57.81454621,,22423.05,18.46181852,
Sub-Saharan Africa,SSF,2016,,3355151153,,9.032950401,42.96709824,421789502,1052824144,4.347696391,,,0.4,,,67,,3.16945529,,2649549782,,,,,,,71.5,,1.374442665,,55.08444699,,24828.27,66.65405652,
Sub-Saharan Africa,SSF,2017,,3070252948,,9.180890083,43.18209076,431263955,1080941647,4.805295288,,,0.4,,,561,,3.736540079,,3005874446,,,,,,,70.8,,1.353407927,,54.83830368,,27375.22,561.4410377,
Sub-Saharan Africa,SSF,2018,,3018401977,,9.292329788,43.34434891,442791397,1109997000,3.931143664,,,0.4,,,714,,3.38626492,,3175139925,,,,,,,74.4,,1.393855113,,57.09966155,,30269.76,714.1180107,
Sub-Saharan Africa,SSF,2019,,2711379863,,9.314490318,43.98403168,454833886,1139315618,2.329246003,,,0.5,,,783,,3.555049896,,3287143831,,,,,,,77.4,,1.640507638,,55.05797999,,35028.05,783.3571189,
Sub-Saharan Africa,SSF,2020,,2506191288,,9.423110008,44.53038025,461764073,1169015451,4.280562652,,,0.5,,,777,,3.802970529,,3163854456,,,,,,,81,,1.804495,,51.86850073,,39935.62,776.9135979,
Sub-Saharan Africa,SSF,2021,,3048203118,,9.496649742,45.00059128,478547841,1199011925,5.630491854,,,0.6,,,871,,3.41949439,,3772378565,,,,,,,82.9,,,,56.58548308,,45348.73,871.2148547,
Sub-Saharan Africa,SSF,2022,,3131761789,,,44.77975082,494174387,1229208573,8.174896984,,,0.7,,,808,,3.511970043,,4210612393,,,,,,,87.6,,,,60.30478261,,48575.54,808.4063371,
Sub-Saharan Africa,SSF,2023,,2809648151,,,44.78704071,500504571,1259902353,5.472738137,,,0.8,,,794,,,,4066886164,,,,,,,89.2,,,,58.09813579,,,794.1559896,
Sub-Saharan Africa,SSF,2024,,,,,,510174826,1291058694,4.402608144,,,,,,902,,,,,,,,,,,,,,,,,,902.4183063,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,,,,7.657839775,39.03197098,360152915,894666657,5.580350833,,,0.161017934,,,4,,3.162299991,,2240804750,,,,,,,44.09398402,,,,,,15706.95274,3.57394253,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,,,,8.010760307,40.23752975,371842404,919528126,8.726106323,,,0.262648444,,,6,,3.24000001,,2800168158,,,,,,,52.16341512,,,,66.33371691,,17085.52325,5.530044219,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,,,,8.352820396,41.49283981,382198061,944970310,5.797272212,,,0.24611533,,,10,,3.418200016,,2813011812,,,,,,,58.58250966,,,,65.0538259,,18012.09,9.690158424,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2013,,3502115928,,8.711489677,44.00846863,392792519,971232906,3.81334836,,,0.315008159,,,12,,3.567759991,,3054705959,,,,,,,64.71106467,,,,63.16423649,,19134.39,11.72823887,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,,3865346797,,8.894160271,42.983181,400805692,997961037,3.984108564,,,0.379554951,,,15,,3.535979986,,3335950081,,,,,,,69.37848669,,1.255105671,,61.60789301,,21038.26,15.10932774,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,,4199180779,,9.013839722,43.51018906,411194294,1025251114,3.292804837,,,0.4,,,18,,3.647119999,,2842972280,,,,,,,73.3,,1.394725506,,57.81454621,,22423.05,18.46181852,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,,3355151153,,9.032950401,42.96709824,421789502,1052824144,4.347696391,,,0.4,,,67,,3.16945529,,2649549782,,,,,,,71.5,,1.374442665,,55.08444699,,24828.27,66.65405652,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,,3070252948,,9.180890083,43.18209076,431263955,1080941647,4.805295288,,,0.4,,,561,,3.736540079,,3005874446,,,,,,,70.8,,1.353407927,,54.83830368,,27375.22,561.4410377,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,,3018401977,,9.292329788,43.34434891,442791397,1109997000,3.931143664,,,0.4,,,714,,3.38626492,,3175139925,,,,,,,74.4,,1.393855113,,57.09966155,,30269.76,714.1180107,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,,2711379863,,9.314490318,43.98403168,454833886,1139315618,2.329246003,,,0.5,,,783,,3.555049896,,3287143831,,,,,,,77.4,,1.640507638,,55.05797999,,35028.05,783.3571189,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,,2506191288,,9.423110008,44.53038025,461764073,1169015451,4.280562652,,,0.5,,,777,,3.802970529,,3163854456,,,,,,,81,,1.804495,,51.86850073,,39935.62,776.9135979,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,,3048203118,,9.496649742,45.00059128,478547841,1199011925,5.630491854,,,0.6,,,871,,3.41949439,,3772378565,,,,,,,82.9,,,,56.58548308,,45348.73,871.2148547,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,,3131761789,,,44.77975082,494174387,1229208573,8.174896984,,,0.7,,,808,,3.511970043,,4210612393,,,,,,,87.6,,,,60.30478261,,48575.54,808.4063371,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,,2809648151,,,44.78704071,500504571,1259902353,5.472738137,,,0.8,,,794,,,,4066886164,,,,,,,89.2,,,,58.09813579,,,794.1559896,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,,,,,,510174826,1291058694,4.402608144,,,,,,902,,,,,,,,,,,,,,,,,,902.4183063,
Afghanistan,AFG,2000,4.18E+11,,,,,4685110,20130327,,,,,,,,,,,,-1.271724224,-2.173946142,-2.438968897,-1.780660748,-2.080252647,-2.031417131,0,,,,,0.351,4,,
Afghanistan,AFG,2001,3.79E+11,,0.00472,,14.47150993,4703525,20284307,-11.77453603,,,,,,,,,,,,,,,,,0,,,,,0.355,1,,
Afghanistan,AFG,2002,4.87E+11,,0.00456,,,4947614,21378117,6.125522029,,,,,,,,,,,-1.251137018,-1.587687016,-2.035033703,-1.673473239,-1.81154573,-1.433421016,0.116942,,,,,0.383,5.5,,
Afghanistan,AFG,2003,5.30E+11,,0.0879,1.381070018,14.07804966,5259920,22733049,11.65523822,,,,,,,,,,,-1.344179749,-1.175768018,-2.198372364,-1.5582937,-1.463107824,-1.177571177,0.879776,,,,,0.392,7.34,,
Afghanistan,AFG,2004,5.38E+11,,0.106,1.389660001,19.26313972,5459292,23560654,11.27143206,,,0.000848873,,,,,,,,-1.35064733,-0.945146263,-2.295682192,-1.693925261,-1.511548996,-1.203033924,2.54662,,,,,0.408,6.75,,
Afghanistan,AFG,2005,5.98E+11,,1.22,,20.31196022,5672338,24404567,10.91277355,,,0.000901471,,,,,,,,-1.447252393,-1.228815675,-2.06750989,-1.662965536,-1.643440247,-1.12542963,4.91711,,,,,0.417,9.15,,
Afghanistan,AFG,2006,6.30E+11,,2.11,,29.69135094,5937057,25424094,7.199751293,,,0.00196664,,,,,4.684760571,,,-1.446292281,-1.473651528,-2.219134569,-1.879004836,-1.689468622,-1.110293984,9.9133,1.04E+11,,,,0.426,13.86,,
Afghanistan,AFG,2007,7.17E+11,,1.9,,29.08917046,6089718,25909852,22.5277562,,,0.00192977,,,,,4.174895287,,,-1.61325109,-1.440110564,-2.41337347,-1.852560043,-1.708872318,-1.057653904,18.0167,1.47E+11,,,,0.442,14.23,,
Africa Eastern and Southern,AFE,2000,,,,3.886369944,27.60042,161905866,406156661,11.11730588,,,,,,,,3.606129885,,,,,,,,,2.53187462,,,,46.4662178,,5498.897869,,
Africa Eastern and Southern,AFE,2001,,,,4.209959984,28.66789055,166453926,416807868,8.312825,,,,,,,,4.341670036,,,,,,,,,3.485112665,,,,47.85378199,,5746.208384,,
Africa Eastern and Southern,AFE,2002,,,,4.471159935,29.32073021,171252977,427820358,8.914928469,,,,,,,,,,,,,,,,,4.597393408,,,,59.42482008,,6130.327906,,
Africa Eastern and Southern,AFE,2003,,,,4.779240131,29.91110992,176200225,439173286,7.806740873,0.59453994,,,,,,,,,,,,,,,,6.079889015,,,,56.79230438,,6094.207682,,
Africa Eastern and Southern,AFE,2004,,,,5.062029839,31.32542038,181192808,450928044,9.60039256,0.626100562,,,,,,,3.74496007,,,,,,,,,8.015447555,,,,57.83405618,,6777.701908,,
Africa Eastern and Southern,AFE,2005,,,,5.300940037,32.31351089,186341802,463076637,7.623689359,0.627535314,,0.062574277,,,,,3.858340025,,799125106,,,,,,,12.59131987,,,,60.35136644,,7229.670724,,
Africa Eastern and Southern,AFE,2006,,,,5.573850155,33.87773895,191244111,475606210,7.652254305,,,0.114271461,,,,,3.735929966,,1048803107,,,,,,,16.94905252,,,,60.86342631,,8028.560035,,
Africa Eastern and Southern,AFE,2007,,,,5.734079838,35.35528946,196182416,488580707,8.245764766,0.66179179,,0.135809976,,,,,,,1137485449,,,,,,,21.68499198,,,,66.8260114,,8499.342131,,
Africa Eastern and Southern,AFE,2008,,,,6.146780014,36.87971115,201315393,502070763,10.96141241,,,0.147536203,,,,,4.28008008,,1292009142,,,,,,,28.12030445,,,,74.41619994,,8918.099698,,
Africa Eastern and Southern,AFE,2009,,,,6.742489815,38.08433151,206162339,516003448,8.281432391,,,0.179057886,,,,,,,1299869373,,,,,,,32.60888896,,,,63.7968822,,9986.74143,,
Africa Western and Central,AFW,2000,,,,5.0457201,22.74391937,116232312,274968446,4.815430262,,,,,,,,2.463350058,,,,,,,,,0.530892743,,,,,,1776.332182,,
Africa Western and Central,AFW,2001,,,,5.533430099,24.4286499,119424228,282780717,3.861795193,,,,,,,,2.42614007,,,,,,,,,1.049876246,,,,,,1868.875348,,
Africa Western and Central,AFW,2002,,,,6.045750141,25.85000038,122420386,290841795,2.673397387,,,,,,,,2.43543005,,,,,,,,,2.094779561,,,,,,2095.6,,
Algeria,DZA,2004,5.38E+12,,4.63,18.99534988,79.90052795,9975430,32628286,11.44650379,0.151859999,,0.110334,,58,,,,1.43E+12,,-0.699272692,-0.559222877,-1.359188437,-0.616287351,-0.441777736,-0.802059054,14.9637,3.07E+12,,,61.35799757,0.685,856.74,,
Africa Western and Central,AFW,2003,,,,6.547579765,27.65838051,125676451,299142845,1.718821632,,,,,,,,2.365010023,,,,,,,,,3.323091732,,,,,,2329.83,,
Algeria,DZA,2003,5.15E+12,,2.2,18.35396004,75.75093842,9752688,32175818,8.942462239,0.181219995,,0.0559426,,58,,,,1.31E+12,,-0.715244472,-0.674277365,-1.754409075,-0.605380774,-0.481900811,-1.076718092,4.49694,2.31E+12,,,57.7691353,0.677,635.4,,
Africa Western and Central,AFW,2004,,,,6.741779804,29.32608032,129005188,307725100,8.749767507,,,,,,,,2.42751503,,,,,,,,,6.460463334,,,,,,2524.39,,
Algeria,DZA,2002,4.84E+12,,1.59,17.12887001,72.8870697,9533572,31750835,1.372855942,0.338070005,,,,61,,,,1.25E+12,,-0.928754985,-0.614207327,-1.634565115,-0.636733174,-0.574951589,-1.044660211,1.41805,1.73E+12,,,56.58960528,0.669,488.66,,
Africa Western and Central,AFW,2005,,,,7.170529842,30.12125015,132417742,316588476,5.303170389,,,0.010074671,,,,,2.656599998,,,,,,,,,11.10250631,,,,,,2966.44,,
Algeria,DZA,2001,4.59E+12,,0.646,15.44301033,69.07556915,9306534,31331221,8.014362961,0.212190002,,,,57,,,,1.15E+12,,,,,,,,0.31917,1.29E+12,,,54.52964912,0.659,447.43,,
Africa Western and Central,AFW,2006,,,,7.236589909,30.40473938,135863015,325663158,3.986908429,,,,,,,,2.558520079,,,,,,,,,18.7872335,,,,,,3235.49,,
Algeria,DZA,2000,4.45E+12,,0.492,,64.91104889,9068833,30903893,22.67800919,,,,,57,,,,1.08E+12,,-0.987298191,-1.01074934,-1.432577372,-1.245844364,-0.71020937,-1.110052228,0.278282,7.58E+11,,,62.85834364,0.651,381.8,,
Africa Western and Central,AFW,2007,,,,7.470829964,30.60569,139330958,334984176,5.477028982,0.152126967,,0.04901339,,,,,,,539494433,,,,,,,25.03929982,,,,,,3510.25,,
Africa Western and Central,AFW,2008,,,,7.73029995,33.1533699,142786188,344586109,9.644458079,,,0.063862369,,,,,2.498270035,,712253030,,,,,,,36.86610016,,,,,,3749.59,,
